"Name";"Age";"Date Of Birth";"Unique ID"
"Ertl, Johnny";"31";"13.11.1982";"5605105"
"Klein, Florian";"27";"17.11.1986";"5606869"
"Kujabi, Pa Saikou";"27";"10.12.1986";"5608492"
"Junuzovic, Zlatko";"26";"26.09.1987";"5608859"
"Cech, Petr";"32";"20.05.1982";"5640119"
"H¨¹bschman, Tomas";"32";"04.09.1981";"5640417"
"Sivok, Tom¨¢s";"30";"15.09.1983";"5640596"
"Rozehnal, David";"34";"05.07.1980";"5640673"
"Brezovan, Peter";"34";"09.12.1979";"5640845"
"Kadlec, Michal";"29";"13.12.1984";"5646282"
"Pudil, Daniel";"28";"27.09.1985";"5651547"
"M¨¢rquez, Rafael";"32";"02.11.1981";"5660297"
"Arce, Fernando";"34";"24.04.1980";"5660589"
"Reynoso, H¨¦ctor";"33";"03.10.1980";"5660832"
"Michel, Luis Ernesto";"34";"21.07.1979";"5660846"
"Pinto, Fausto";"30";"08.08.1983";"5660974"
"Bravo, Omar";"34";"04.03.1980";"5661399"
"Corona, Jos¨¦ de Jes¨²s";"32";"26.07.1981";"5662695"
"de Nigris, Aldo";"30";"22.07.1983";"5662732"
"Castro, Israel";"33";"20.12.1980";"5662746"
"Maza";"32";"20.10.1981";"5662978"
"Salcido, Carlos";"34";"02.04.1980";"5662979"
"Talavera, Alfredo";"31";"18.09.1982";"5662985"
"Castro, Alejandro";"27";"27.03.1987";"5663072"
"Ch¨¢vez, Rogelio";"29";"28.10.1984";"5663093"
"Mu?oz, Mois¨¦s";"34";"01.02.1980";"5663584"
"Herrera, H¨¦ctor";"24";"19.04.1990";"5664830"
"Barrera, Pablo";"27";"21.06.1987";"5664900"
"Reyna, ¨¢ngel";"29";"19.09.1984";"5664983"
"P¨¦rez, Sergio";"27";"13.10.1986";"5665060"
"Valenzuela, Juan Carlos";"30";"15.05.1984";"5665099"
"Orozco, Jonathan";"28";"12.05.1986";"5665467"
"Ochoa, Guillermo";"28";"13.07.1985";"5666492"
"Flores, Gerardo";"28";"05.02.1986";"5666578"
"Peralta, Oribe";"30";"12.01.1984";"5666663"
"dos Santos, Giovani";"25";"11.05.1989";"5666822"
"C¨¢rdenas, Jos¨¦ Mar¨ªa";"29";"02.04.1985";"5667719"
"Guardado, Andr¨¦s";"27";"28.09.1986";"5667723"
"Aguilar, Paul";"28";"06.03.1986";"5667768"
"Dikgacoi, Kagisho";"29";"24.11.1984";"5684032"
"Tshabalala, Siphiwe";"29";"25.09.1984";"5684066"
"Rotimi, Sunday";"34";"08.03.1980";"5686072"
"Park, Chu-Young";"28";"10.07.1985";"5708178"
"Lee, Chung-Yong";"26";"02.07.1988";"5708979"
"Benaglio, Diego";"30";"08.09.1983";"5720118"
"Coltorti, Fabio";"33";"03.12.1980";"5720323"
"Streller, Marco";"33";"18.06.1981";"5723286"
"Senderos, Philippe";"29";"14.02.1985";"5723454"
"Lichtsteiner, Stephan";"30";"16.01.1984";"5723486"
"Jakupovic, Eldin";"29";"02.10.1984";"5723489"
"Barnetta, Tranquillo";"29";"22.05.1985";"5723534"
"Geijo, ¨¢lex";"32";"11.03.1982";"5723539"
"Ziegler, Reto";"28";"16.01.1986";"5723591"
"Djourou, Johan";"27";"18.01.1987";"5724377"
"Behrami, Valon";"29";"19.04.1985";"5724445"
"Abdi, Almen";"27";"21.10.1986";"5725575"
"Dzemaili, Blerim";"28";"12.04.1986";"5725580"
"Schwegler, Pirmin";"27";"09.03.1987";"5725848"
"Zverotic, Elsad";"27";"31.10.1986";"5726742"
"Raffael";"29";"28.03.1985";"5727066"
"Kuzmanovic, Zdravko";"26";"22.09.1987";"5727648"
"Rakitic, Ivan";"26";"10.03.1988";"5727652"
"Cabral";"25";"22.10.1988";"5729137"
"Lukovic, Aleksandar";"31";"23.10.1982";"5740311"
"Jorgacevic, Bojan";"32";"12.02.1982";"5742690"
"Ivanovic, Branislav";"30";"22.02.1984";"5743241"
"Kolarov, Aleksandar";"28";"10.11.1985";"5743340"
"Vidic, Nemanja";"32";"21.10.1981";"5743470"
"Kahriman, Damir";"29";"19.11.1984";"5744400"
"Krasic, Milos";"29";"01.11.1984";"5745043"
"Stojkovic, Vladimir";"30";"28.07.1983";"5745699"
"Djordjevic, Filip";"26";"28.09.1987";"5747715"
"Basa, Marko";"31";"29.12.1982";"5748663"
"Zigic, Nikola";"33";"25.09.1980";"5750160"
"Basta, Dusan";"29";"18.08.1984";"5754424"
"Rukavina, Antonio";"30";"26.01.1984";"5754526"
"Bisevac, Milan";"30";"31.08.1983";"5763744"
"Tomovic, Nenad";"26";"30.08.1987";"5768029"
"Brkic, Zeljko";"27";"09.07.1986";"5775744"
"Tosic, Zoran";"27";"28.04.1987";"5781409"
"Tadic, Dusan";"25";"20.11.1988";"5788648"
"Jovetic, Stevan";"24";"02.11.1989";"5789007"
"Sulejmani, Miralem";"25";"05.12.1988";"5789053"
"Weidenfeller, Roman";"33";"06.08.1980";"6000546"
"Tremmel, Gerhard";"35";"16.11.1978";"6000579"
"Fritz, Clemens";"33";"07.12.1980";"6001338"
"Klose, Miroslav";"36";"09.06.1978";"6001936"
"Pizarro, Claudio";"35";"03.10.1978";"6002115"
"Maggio, Christian";"32";"11.02.1982";"6100081"
"Mauri, Stefano";"34";"08.01.1980";"6100283"
"Barzagli, Andrea";"33";"08.05.1981";"6100324"
"Pasquale, Giovanni";"32";"05.01.1982";"6100627"
"Quagliarella, Fabio";"31";"31.01.1983";"6100739"
"Ciss¨¦, Djibril";"32";"12.08.1981";"6200278"
"Carrasso, C¨¦dric";"32";"30.12.1981";"6200366"
"Drogba, Didier";"36";"11.03.1978";"6201102"
"Fanni, Rod";"32";"06.12.1981";"6201566"
"Dom¨ªnguez, Sebasti¨¢n";"33";"20.07.1980";"6300114"
"Campagnaro, Hugo";"34";"27.06.1980";"6300344"
"Ori¨®n, Agust¨ªn";"33";"26.06.1981";"6300459"
"Caballero, Willy";"32";"28.09.1981";"6300460"
"D'Alessandro, Andr¨¦s";"33";"15.04.1981";"6300473"
"Maxi Rodr¨ªguez";"33";"02.01.1981";"6300474"
"Pavey, Kenny";"34";"23.08.1979";"6411719"
"Yobo, Joseph";"33";"06.09.1980";"6600696"
"Mudingayi, Gaby";"32";"01.10.1981";"6601385"
"Casillas, Iker";"33";"20.05.1981";"6700151"
"Arteta, Mikel";"32";"26.03.1982";"6701089"
"Motta, Thiago";"31";"28.08.1982";"6701095"
"Reina, Jos¨¦ Manuel";"31";"31.08.1982";"6701096"
"Reyes, Jos¨¦ Antonio";"30";"01.09.1983";"6701501"
"Diego L¨®pez";"32";"03.11.1981";"6701938"
"Aduriz, Aritz";"33";"11.02.1981";"6705233"
"Renato";"35";"15.05.1979";"6900103"
"Lu¨ªs Fabiano";"33";"08.11.1980";"6900134"
"Pel¨¦";"36";"02.05.1978";"7004923"
"Diarra, Mahamadou";"33";"18.05.1981";"7200118"
"Jensen, Brian";"39";"08.06.1975";"7200444"
"Calder¨®n, ¨ª?igo";"32";"04.01.1982";"7442238"
"Gabi";"30";"10.07.1983";"7442709"
"Del Moral, Manu";"30";"25.02.1984";"7442715"
"Soldado, Roberto";"29";"27.05.1985";"7443119"
"Riki";"33";"11.08.1980";"7443121"
"Sergio Garc¨ªa";"31";"09.06.1983";"7443839"
"Ramis, Iv¨¢n";"29";"25.10.1984";"7444112"
"Guerra, Javi";"32";"15.03.1982";"7444798"
"Uche, Ikechukwu";"30";"01.01.1984";"7444926"
"Rangel, ¨¢ngel";"31";"28.10.1982";"7448186"
"Garrido, Javier";"29";"15.03.1985";"7450706"
"Orlandi, Andrea";"29";"03.08.1984";"7450762"
"Arbeloa, ¨¢lvaro";"31";"17.01.1983";"7451691"
"Juanfran";"29";"09.01.1985";"7451701"
"Jurado, Jos¨¦ Manuel";"28";"29.06.1986";"7451707"
"Albiol, Ra¨²l";"28";"04.09.1985";"7452450"
"Navas, Marco";"31";"21.09.1982";"7452999"
"Dami¨¤";"32";"15.04.1982";"7453207"
"Web¨®, Pierre";"32";"20.01.1982";"7453234"
"Becchio, Luciano";"30";"28.12.1983";"7453282"
"Cazorla, Santi";"29";"13.12.1984";"7456688"
"Navas, Jes¨²s";"28";"21.11.1985";"7456721"
"Amorebieta, Fernando";"29";"29.03.1985";"7458268"
"Ramos, Sergio";"28";"30.03.1986";"7458272"
"Valero, Borja";"29";"12.01.1985";"7458277"
"Silva, David";"28";"08.01.1986";"7458280"
"Ben¨ªtez, Dani";"27";"07.04.1987";"7458304"
"Be?at";"27";"19.02.1987";"7458307"
"Mario Su¨¢rez";"27";"24.02.1987";"7458309"
"Javi Garc¨ªa";"27";"08.02.1987";"7458324"
"Capel, Diego";"26";"16.02.1988";"7458330"
"Messi, Lionel";"27";"24.06.1987";"7458500"
"Riera, Oriol";"28";"03.07.1986";"7459580"
"Manolev, Stanislav";"28";"16.12.1985";"7503183"
"Bodurov, Nikolay";"28";"30.05.1986";"7506636"
"T?zs¨¦r, Daniel";"29";"12.05.1985";"7520606"
"Dzsudzs¨¢k, Bal¨¢zs";"27";"23.12.1986";"7523651"
"Pantilimon, Costel";"27";"01.02.1987";"7540617"
"Marica, Ciprian";"28";"02.10.1985";"7540772"
"Tamas, Gabriel";"30";"09.11.1983";"7540774"
"Radu, Stefan";"27";"22.10.1986";"7545224"
"T?t?ru?anu, Ciprian";"28";"09.02.1986";"7545243"
"Jaimez-Ruiz, Mikhael";"29";"12.07.1984";"7545991"
"Torje, Gabriel";"24";"22.11.1989";"7549485"
"Pintilii, Mihai";"29";"09.11.1984";"7549574"
"Skrtel, Martin";"29";"15.12.1984";"7561265"
"Hamsik, Marek";"26";"27.07.1987";"7564092"
"Kelhar, Dejan";"30";"05.04.1984";"7580957"
"Birsa, Valter";"27";"07.08.1986";"7581802"
"Jokic, Bojan";"28";"17.05.1986";"7581998"
"Handanovic, Samir";"29";"14.07.1984";"7582392"
"Sougou, Modou";"29";"18.12.1984";"7601439"
"Puri, Sander";"26";"07.05.1988";"7681702"
"¨¢rnason, K¨¢ri";"31";"13.10.1982";"7840560"
"Ben-Haim, Tal";"32";"31.03.1982";"7860357"
"Hemed, Tomer";"27";"02.05.1987";"7862103"
"Biton, Dudu";"26";"01.03.1988";"7862650"
"Natkho, Bibras";"26";"18.02.1988";"7868191"
"Keita, Karamoko";"39";"21.09.1974";"7941053"
"Coutts, Paul";"25";"22.07.1988";"7941187"
"Pell¨¨, Graziano";"28";"15.07.1985";"7980410"
"Coda, Andrea";"29";"25.04.1985";"7982658"
"Montolivo, Riccardo";"29";"18.01.1985";"7982726"
"Parolo, Marco";"29";"25.01.1985";"7982798"
"Guly do Prado";"32";"31.12.1981";"7982817"
"Nocerino, Antonio";"29";"09.04.1985";"7983965"
"Abate, Ignazio";"27";"12.11.1986";"7983987"
"Astori, Davide";"27";"07.01.1987";"7983992"
"Matri, Alessandro";"29";"19.08.1984";"7984034"
"Cerci, Alessio";"26";"23.07.1987";"7984079"
"Criscito, Domenico";"27";"30.12.1986";"7987827"
"Antenucci, Mirko";"29";"08.09.1984";"7987847"
"Ranocchia, Andrea";"26";"16.02.1988";"7988517"
"Bianchi, Tommaso";"25";"01.11.1988";"7988541"
"Viviano, Emiliano";"28";"01.12.1985";"7989257"
"Beuzer, Alberto";"28";"25.05.1986";"7990097"
"Motta, Marco";"28";"14.05.1986";"7990132"
"Giaccherini, Emanuele";"29";"05.05.1985";"7990445"
"Belmonte, Nicola";"27";"15.04.1987";"7990575"
"Bezotosnyi, Dmytro";"30";"15.11.1983";"8050735"
"Akinfeev, Igor";"28";"08.04.1986";"8053234"
"Nababkin, Kirill";"27";"08.09.1986";"8063008"
"Ryazantsev, Alexandr";"27";"05.09.1986";"8063010"
"Faizulin, Victor";"28";"22.04.1986";"8072897"
"Larsson, Daniel";"27";"25.01.1987";"8105487"
"Atiku, Ibrahim";"31";"20.05.1983";"8107040"
"Elm, Rasmus";"26";"17.03.1988";"8107643"
"Toivonen, Ola";"28";"03.07.1986";"8108797"
"Wernbloom, Pontus";"28";"25.06.1986";"8111339"
"Olsson, Martin";"26";"17.05.1988";"8117260"
"Ajdarevic, Astrit";"24";"17.04.1990";"8119994"
"Kon¨¦, Arouna";"30";"11.11.1983";"8150175"
"Vertonghen, Jan";"27";"24.04.1987";"8150316"
"Boka, Arthur";"31";"02.04.1983";"8150958"
"Kompany, Vincent";"28";"10.04.1986";"8152558"
"Vanden Borre, Anthony";"26";"24.10.1987";"8152564"
"Pocognoli, S¨¦bastien";"26";"01.08.1987";"8152592"
"Odemwingie, Peter";"32";"15.07.1981";"8153013"
"Ebou¨¦, Emmanuel";"31";"04.06.1983";"8153988"
"Vermaelen, Thomas";"28";"14.11.1985";"8154103"
"Ciman, Laurent";"28";"05.08.1985";"8155281"
"Proto, Silvio";"31";"23.05.1983";"8155282"
"Ciani, Micha?l";"30";"06.04.1984";"8156266"
"Odjidja, Vadis";"25";"21.02.1989";"8156620"
"Moussa, Franck";"24";"24.07.1989";"8156628"
"Mirallas, Kevin";"26";"05.10.1987";"8156864"
"Bolat, Sinan";"25";"03.09.1988";"8157608"
"Haroun, Faris";"28";"22.09.1985";"8157611"
"Bossut, Sammy";"28";"11.08.1985";"8158795"
"Rentmeister, Jeffrey";"29";"11.07.1984";"8159320"
"Boffin, Ruud";"26";"05.11.1987";"8161348"
"Demb¨¦l¨¦, Mousa";"26";"17.07.1987";"8161845"
"Defour, Steven";"26";"15.04.1988";"8163457"
"Piana, Marlin";"32";"17.04.1982";"8167218"
"Mignolet, Simon";"26";"06.03.1988";"8167246"
"Gervinho";"27";"27.05.1987";"8168166"
"Kitoko, Ritchie";"26";"11.06.1988";"8169213"
"Witsel, Axel";"25";"12.01.1989";"8169215"
"Vossen, Jelle";"25";"22.03.1989";"8169216"
"Carcela, Mehdi";"25";"01.07.1989";"8169239"
"Alderweireld, Toby";"25";"02.03.1989";"8169242"
"Mujangi Bia, Geoffrey";"24";"12.08.1989";"8169243"
"Chadli, Nacer";"24";"02.08.1989";"8169289"
"Nainggolan, Radja";"26";"04.05.1988";"8169332"
"Mertens, Dries";"27";"06.05.1987";"8169425"
"Tiot¨¦, Cheick";"28";"21.06.1986";"8170194"
"Fellaini, Marouane";"26";"22.11.1987";"8170873"
"Buyens, Yoni";"26";"10.03.1988";"8183101"
"Moris, Anthony";"24";"29.04.1990";"8189704"
"De Laet, Ritchie";"25";"28.11.1988";"8189806"
"Jones, Luke";"27";"10.04.1987";"8189895"
"Dirar, Nabil";"28";"25.02.1986";"8190721"
"Akpa-Akpro, Jean-Louis";"29";"04.01.1985";"8425565"
"Rib¨¦ry, Franck";"31";"07.04.1983";"8426264"
"Bedimo, Henri";"30";"04.06.1984";"8427408"
"Jallet, Christophe";"30";"31.10.1983";"8427430"
"Boco, Rommy";"29";"08.07.1985";"8427546"
"Song, Alex";"26";"09.09.1987";"8428095"
"Mandanda, Steve";"29";"28.03.1985";"8428461"
"Diaby, Abou";"28";"11.05.1986";"8428484"
"Tr¨¦moulinas, Beno?t";"28";"28.12.1985";"8428512"
"K¨¦b¨¦, Jimmy";"30";"19.04.1984";"8428533"
"Flamini, Mathieu";"30";"07.03.1984";"8428576"
"Racon, Therry";"30";"01.05.1984";"8428578"
"Nasri, Samir";"27";"26.06.1987";"8428584"
"Ruffier, St¨¦phane";"27";"27.09.1986";"8428608"
"Lloris, Hugo";"27";"26.12.1986";"8428653"
"Samba, Christopher";"30";"28.03.1984";"8428691"
"Faty, Ricardo";"27";"04.08.1986";"8428714"
"Gameiro, Kevin";"27";"09.05.1987";"8428716"
"Kermorgant, Yann";"32";"08.11.1981";"8429269"
"Sagna, Bacary";"31";"14.02.1983";"8430030"
"Valbuena, Mathieu";"29";"28.09.1984";"8430055"
"M¨¦nez, J¨¦r¨¦my";"27";"07.05.1987";"8430773"
"N'Zogbia, Charles";"28";"28.05.1986";"8430843"
"Vincelot, Romain";"28";"29.10.1985";"8430850"
"Boukari, Razak";"27";"25.04.1987";"8431043"
"Sow, Moussa";"28";"19.01.1986";"8431730"
"Gignac, Andr¨¦-Pierre";"28";"05.12.1985";"8431784"
"Dervite, Dorian";"25";"25.07.1988";"8432259"
"Bakayogo, Zoumana";"27";"11.08.1986";"8432543"
"Thuram-Ulien, Yohann";"25";"31.10.1988";"8432559"
"Abdoun, Djamel";"28";"14.02.1986";"8434064"
"Zayatte, Kamil";"29";"07.03.1985";"8434177"
"Diam¨¦, Mohamed";"27";"14.06.1987";"8434183"
"Diarra, Lassana";"29";"10.03.1985";"8434283"
"Amalfitano, Morgan";"29";"20.03.1985";"8434344"
"Benzema, Karim";"26";"19.12.1987";"8435089"
"Audel, Thierry";"27";"15.01.1987";"8437515"
"Pjanic, Miralem";"24";"02.04.1990";"8438112"
"Gouffran, Yoan";"28";"25.05.1986";"8438591"
"Costa, Tino";"29";"09.01.1985";"8438629"
"Sessegnon, St¨¦phane";"30";"01.06.1984";"8438999"
"Chedjou, Aur¨¦lien";"29";"20.06.1985";"8439083"
"Ibisevic, Vedad";"29";"06.08.1984";"8439383"
"Zubar, St¨¦phane";"27";"09.10.1986";"8440055"
"Gomis, B¨¦dsent¨¦";"26";"14.04.1988";"8440062"
"Mulumbu, Youssouf";"27";"25.01.1987";"8440126"
"Bassong, S¨¦bastien";"27";"09.07.1986";"8440183"
"Bru, K¨¦vin";"25";"12.12.1988";"8440899"
"Mbia, St¨¦phane";"28";"20.05.1986";"8440903"
"Martin, Marvin";"26";"10.01.1988";"8440961"
"Djamal";"31";"26.04.1983";"8441294"
"Babin, Jean-Sylvain";"27";"14.10.1986";"8441455"
"N'Guessan, Dany";"26";"11.08.1987";"8442207"
"Baudry, Mathieu";"26";"24.02.1988";"8442326"
"Obertan, Gabriel";"25";"26.02.1989";"8442347"
"Payet, Dimitri";"27";"29.03.1987";"8442349"
"Traor¨¦, Armand";"24";"08.10.1989";"8442421"
"Ayew, Andr¨¦";"24";"17.12.1989";"8442448"
"Moussi, Guy";"29";"23.01.1985";"8442470"
"Matuidi, Blaise";"27";"09.04.1987";"8442483"
"Koscielny, Laurent";"28";"10.09.1985";"8442484"
"Kadir, Foued";"30";"05.12.1983";"8442537"
"Taiwo, Taye";"29";"16.04.1985";"8442760"
"Th¨¦r¨¦au, Cyril";"31";"24.04.1983";"8442996"
"Cissokho, Aly";"26";"15.09.1987";"8443036"
"Coulibaly, Mohamed";"25";"07.08.1988";"8443041"
"Benatia, Mehdi";"27";"17.04.1987";"8443128"
"Chant?me, Cl¨¦ment";"26";"11.09.1987";"8444109"
"R¨¦my, Lo?c";"27";"02.01.1987";"8444388"
"Schneiderlin, Morgan";"24";"08.11.1989";"8444765"
"Ciss¨¦, Papiss";"29";"03.06.1985";"8447172"
"Moutaouakil, Yassin";"27";"18.07.1986";"8447555"
"Capoue, Etienne";"25";"11.07.1988";"8448716"
"Sissoko, Moussa";"24";"16.08.1989";"8448722"
"Sissoko, Ibrahim";"25";"20.08.1988";"8448724"
"Demb¨¦l¨¦, Bira";"26";"22.03.1988";"8449424"
"Th¨¦ophile-Catherine, K¨¦vin";"24";"28.10.1989";"8449438"
"Jedinak, Mile";"29";"03.08.1984";"8454620"
"Rhodes, Jordan";"24";"05.02.1990";"8454808"
"Bright, Kris";"27";"05.09.1986";"8455793"
"Adin, Olcan";"28";"30.09.1985";"8475396"
"Turan, Arda";"27";"30.01.1987";"8476193"
"Y?lmaz, Ayd?n";"26";"29.01.1988";"8476194"
"K?vrak, Onur";"26";"01.01.1988";"8486033"
"G?nen, Cenk";"26";"21.02.1988";"8486100"
"Kurtulu?, Yekta";"28";"11.12.1985";"8486119"
"Erkin, Caner";"25";"04.10.1988";"8489926"
"Dzeko, Edin";"28";"17.03.1986";"8502440"
"Charles, Elliott";"23";"23.12.1990";"8600237"
"Ojapah, Philip";"24";"24.07.1989";"8600385"
"McCarthy, Alex";"24";"03.12.1989";"8601160"
"Holmes, Lee";"27";"02.04.1987";"8601274"
"O'Connor, Aaron";"30";"09.08.1983";"8601275"
"Ellison, Craig";"26";"23.10.1987";"8601408"
"Fletcher, Aaron";"22";"07.12.1991";"8601759"
"Procter, Andy";"31";"13.03.1983";"8601936"
"Vincenti, Peter";"28";"07.07.1986";"8605539"
"Hooper, Gary";"26";"26.01.1988";"8605817"
"Khan, Shabir";"28";"10.11.1985";"8606092"
"Pritchard, Bradley";"28";"19.12.1985";"8606951"
"Tomlin, Gavin";"30";"21.08.1983";"8607108"
"Simpson, Josh";"27";"06.03.1987";"8607363"
"King, Andy";"25";"29.10.1988";"8607450"
"Klukowski, Yan";"27";"01.01.1987";"8608084"
"Bubb, Bradley";"27";"20.05.1987";"8608880"
"Robertson, Bill";"29";"22.08.1984";"8609660"
"Elphick, Tommy";"26";"07.09.1987";"8609965"
"Iqbal, Amjad";"33";"23.09.1980";"8610161"
"Green, Matt";"27";"02.01.1987";"8610420"
"Beckford, Jermaine";"30";"09.12.1983";"8610749"
"Feeney, Liam";"27";"21.01.1987";"8610922"
"Knight-Percival, Nathaniel";"27";"31.03.1987";"8610953"
"Simpson, Robbie";"29";"15.03.1985";"8611162"
"Kedwell, Danny";"30";"03.08.1983";"8611753"
"Bartley, Marvin";"28";"04.07.1986";"8611804"
"Shikabala";"28";"05.03.1986";"8626171"
"Haggui, Karim";"30";"20.01.1984";"8627401"
"N'Doye, Dame";"29";"21.02.1985";"8631089"
"Ma?ga, Modibo";"26";"03.09.1987";"8633054"
"Mertesacker, Per";"29";"29.09.1984";"8707357"
"Sch?fer, Marcel";"30";"07.06.1984";"8707672"
"Kie?ling, Stefan";"30";"25.01.1984";"8707684"
"Gentner, Christian";"28";"14.08.1985";"8707887"
"Hoogland, Tim";"29";"11.06.1985";"8707937"
"Kresic, Dario";"30";"11.01.1984";"8708135"
"Podolski, Lukas";"29";"04.06.1985";"8708271"
"Jansen, Marcell";"28";"04.11.1985";"8718369"
"Neuer, Manuel";"28";"27.03.1986";"8718372"
"Aogo, Dennis";"27";"14.01.1987";"8718399"
"Castro, Gonzalo";"27";"11.06.1987";"8723487"
"Boateng, Kevin-Prince";"27";"06.03.1987";"8723705"
"Khedira, Sami";"27";"04.04.1987";"8723858"
"Schuster, Julian";"29";"15.04.1985";"8723859"
"Johnson, Fabian";"26";"11.12.1987";"8726381"
"Chihi, Adil";"26";"21.02.1988";"8727174"
"Sahin, Nuri";"25";"05.09.1988";"8728250"
"Proschwitz, Nick";"27";"28.11.1986";"8728257"
"Tas?i, Serdar";"27";"24.04.1987";"8729311"
"Fernandinho";"29";"04.05.1985";"8825061"
"Ilsinho";"28";"12.10.1985";"8825507"
"Diego Tardelli";"29";"10.05.1985";"8825510"
"Zapata, Cristian";"27";"30.09.1986";"8825553"
"Armero, Pablo";"27";"02.11.1986";"8825557"
"Mark Gonz¨¢lez";"29";"10.07.1984";"8825679"
"F¨¢bio Santos";"28";"16.09.1985";"8825880"
"Mati Fern¨¢ndez";"28";"15.05.1986";"8826119"
"J?";"27";"20.03.1987";"8826161"
"Vargas, Juan Manuel";"30";"05.10.1983";"8826193"
"Ram¨ªrez, Luis";"29";"10.11.1984";"8826416"
"God¨ªn, Diego";"28";"16.02.1986";"8826848"
"Navas, Keylor";"27";"15.12.1986";"8826969"
"Figueroa, Maynor";"31";"02.05.1983";"8827564"
"Mart¨ªnez, Osvaldo";"28";"08.04.1986";"8827714"
"Garc¨ªa, Juan Carlos";"26";"07.03.1988";"8827882"
"Cardozo, Oscar";"31";"20.05.1983";"8828106"
"Ramos, Adri¨¢n";"28";"22.01.1986";"8829000"
"Valencia, Edwin";"29";"29.03.1985";"8829011"
"Z¨²?iga, Camilo";"28";"14.12.1985";"8829100"
"Montero, Fredy";"26";"26.07.1987";"8829200"
"Naldo";"31";"10.09.1982";"8829862"
"Valencia, Antonio";"28";"05.08.1985";"8830032"
"Sammir";"27";"23.04.1987";"8830333"
"Miranda, Jo?o";"29";"07.09.1984";"8832812"
"Marcelo";"26";"12.05.1988";"8832853"
"Willian";"25";"09.08.1988";"8832889"
"Rafael S¨®bis";"29";"17.06.1985";"8832965"
"Rafinha";"28";"07.09.1985";"8833533"
"Lucas Leiva";"27";"09.01.1987";"8833577"
"Thiago Silva";"29";"22.09.1984";"8833628"
"Luiz Adriano";"27";"12.04.1987";"8833687"
"Orellana, Fabi¨¢n";"28";"27.01.1986";"8835313"
"Carmona, Carlos";"27";"21.02.1987";"8835439"
"Rodallega, Hugo";"28";"25.07.1985";"8835582"
"Ospina, David";"25";"31.08.1988";"8835677"
"Mart¨ªnez, Jackson";"27";"03.10.1986";"8835695"
"C¨¢ceres, V¨ªctor";"29";"25.03.1985";"8835989"
"Amorim, R¨²ben";"29";"27.01.1985";"8872115"
"Teixeira, Jorge";"27";"27.08.1986";"8876492"
"Lopes, Miguel";"27";"19.12.1986";"8877170"
"Coentr?o, F¨¢bio";"26";"11.03.1988";"8877532"
"Geromel";"28";"21.09.1985";"8878850"
"Bakiasi, Andi";"25";"02.10.1988";"11009189"
"Khalifa, Saber";"27";"14.10.1986";"12000864"
"Nimely, Alex";"23";"11.05.1991";"12007290"
"Nkoulou, Nicolas";"24";"27.03.1990";"12007662"
"Echiejile, Elderson";"26";"20.01.1988";"12008102"
"Ideye, Brown";"25";"10.10.1988";"12008112"
"Ighalo, Odion";"25";"16.06.1989";"12009301"
"Elmohamady, Ahmed";"26";"09.09.1987";"12009828"
"Vorsah, Isaac";"26";"21.06.1988";"12010808"
"Manucho";"31";"07.03.1983";"12011656"
"Asamoah, Kwadwo";"25";"09.12.1988";"12012662"
"Di¨¦, Serey";"29";"01.11.1984";"12013596"
"Abdennour, Aymen";"24";"06.08.1989";"12014167"
"Mayuka, Emmanuel";"23";"21.11.1990";"12014438"
"Aboubakar, Vincent";"22";"22.01.1992";"12028932"
"Belkalem, Essaid";"25";"01.01.1989";"12031309"
"Slimani, Islam";"26";"18.06.1988";"12031625"
"Hegazy, Ahmed";"23";"25.01.1991";"12035892"
"Badu, Emmanuel";"23";"02.12.1990";"12035987"
"Onazi, Ogenyi";"21";"25.12.1992";"12036024"
"Omeruo, Kenneth";"20";"17.10.1993";"12036026"
"Musa, Ahmed";"21";"14.10.1992";"13106718"
"Bondo, Kuagica";"23";"10.08.1990";"13110795"
"Traor¨¦, Bertrand";"18";"06.09.1995";"13112706"
"Angban, Victorien";"17";"29.09.1996";"13112740"
"Salli, Edgar";"21";"17.08.1992";"13113341"
"Ezekiel, Imoh";"20";"24.10.1993";"13118142"
"Adjei-Boateng, Bismark";"20";"10.05.1994";"13128858"
"Diallo, Isma?l";"17";"29.01.1997";"13131418"
"Success, Isaac";"18";"07.01.1996";"13135061"
"Iheanacho, Kelechi";"17";"03.10.1996";"13136621"
"Nwakali, Chidiebere";"17";"26.12.1996";"13136625"
"Forestieri, Fernando";"24";"15.01.1990";"14000182"
"Di Mar¨ªa, ¨¢ngel";"26";"14.02.1988";"14000219"
"Salvio, Eduardo";"24";"13.05.1990";"14000699"
"Ins¨²a, Emiliano";"25";"07.01.1989";"14000719"
"Musacchio, Mateo";"23";"26.08.1990";"14000745"
"Yacob, Claudio";"26";"18.07.1987";"14000757"
"Banega, Ever";"26";"29.06.1988";"14001284"
"Blanco, Sebastian";"26";"15.03.1988";"14001292"
"Roncaglia, Facundo";"27";"10.02.1987";"14001537"
"Bernardello, Hern¨¢n";"27";"03.08.1986";"14003039"
"Su¨¢rez, Mat¨ªas";"26";"09.05.1988";"14004102"
"Piatti, Pablo";"25";"31.03.1989";"14004181"
"Otamendi, Nicol¨¢s";"26";"12.02.1988";"14004589"
"Jara, Franco";"25";"15.07.1988";"14004715"
"Gait¨¢n, Nicol¨¢s";"26";"23.02.1988";"14005523"
"Lamela, Erik";"22";"04.03.1992";"14005628"
